applicant_id,site,female,age,education_years,employed_baseline,earnings_baseline,offered_training,employed_6m,earnings_6m,session_date,session_number,session_type,training_center,hours_attended,program_participant
JB001811,D,1,33,13,0,0,1,1,3189,2026-03-10,1,Orientation,South Center,4,1
JB001811,D,1,33,13,0,0,1,1,3189,2026-04-12,2,Skills workshop,South Center,6,1
JB001812,D,1,45,15,1,2646,1,1,3774,,,,,,0
JB001813,D,0,45,9,1,1427,0,1,2820,,,,,,0
JB001814,D,1,19,17,1,2588,1,1,2423,2026-03-03,1,Orientation,South Center,4,1
JB001814,D,1,19,17,1,2588,1,1,2423,2026-04-07,2,Skills workshop,South Center,6,1
JB001814,D,1,19,17,1,2588,1,1,2423,2026-05-20,3,Job placement,South Center,6,1
JB001815,D,0,54,9,1,2161,0,0,0,,,,,,0
JB001816,D,0,23,17,1,2408,1,0,0,2026-03-22,1,Orientation,South Center,4,1
JB001816,D,0,23,17,1,2408,1,0,0,2026-04-24,2,Skills workshop,South Center,6,1
JB001817,D,0,43,16,0,0,0,1,3409,,,,,,0
JB001818,D,0,22,10,0,0,1,0,0,2026-03-07,1,Orientation,South Center,4,1
JB001819,D,1,24,14,1,1904,1,1,3026,2026-03-25,1,Orientation,South Center,4,1
JB001820,D,1,21,13,1,1606,0,1,2847,,,,,,0
JB001821,D,1,39,11,0,0,1,1,2936,2026-03-06,1,Orientation,South Center,4,1
JB001821,D,1,39,11,0,0,1,1,2936,2026-04-08,2,Skills workshop,South Center,6,1
JB001822,D,1,20,18,1,2621,1,1,3050,2026-03-25,1,Orientation,South Center,4,1
JB001823,D,0,30,16,0,0,0,0,0,,,,,,0
JB001824,D,1,47,12,0,0,0,0,0,,,,,,0
JB001825,D,0,29,9,1,2045,1,1,1617,2026-03-23,1,Orientation,South Center,4,1
JB001826,D,0,33,17,0,0,0,1,2589,,,,,,0
JB001827,D,0,46,12,0,0,0,1,2481,,,,,,0
JB001828,D,1,23,11,1,2041,0,1,2708,,,,,,0
JB001829,D,1,45,9,1,2356,1,1,2529,2026-03-08,1,Orientation,South Center,4,1
JB001830,D,0,55,15,1,2856,1,1,3348,2026-03-05,1,Orientation,South Center,4,1
JB001831,D,0,20,18,1,2419,0,1,3246,,,,,,0
JB001832,D,1,43,15,0,0,1,1,3656,2026-03-20,1,Orientation,South Center,4,1
JB001832,D,1,43,15,0,0,1,1,3656,2026-04-04,2,Skills workshop,South Center,6,1
JB001833,D,0,50,13,0,0,0,1,2419,,,,,,0
JB001834,D,1,55,13,1,2316,0,0,0,,,,,,0
JB001835,D,1,23,15,0,0,1,1,2265,2026-03-26,1,Orientation,South Center,4,1
JB001835,D,1,23,15,0,0,1,1,2265,2026-04-04,2,Skills workshop,South Center,6,1
JB001836,D,1,42,11,1,2606,1,1,2573,2026-03-11,1,Orientation,South Center,4,1
JB001837,D,0,42,10,0,0,1,1,2995,2026-03-17,1,Orientation,South Center,4,1
JB001838,D,1,47,14,1,2771,1,1,3655,2026-03-21,1,Orientation,South Center,4,1
JB001839,D,1,26,11,1,1696,0,0,0,,,,,,0
JB001840,D,0,38,15,0,0,1,0,0,2026-03-15,1,Orientation,South Center,4,1
JB001840,D,0,38,15,0,0,1,0,0,2026-04-25,2,Skills workshop,South Center,6,1
JB001841,D,1,51,15,1,3051,0,0,0,,,,,,0
JB001842,D,1,22,17,1,2214,1,1,3543,,,,,,0
JB001843,D,1,49,13,1,2618,1,0,0,2026-03-04,1,Orientation,South Center,4,1
JB001844,D,1,38,12,1,2480,1,0,0,2026-03-17,1,Orientation,South Center,4,1
JB001845,D,0,34,13,0,0,1,1,3264,2026-03-05,1,Orientation,South Center,4,1
JB001846,D,1,48,13,1,2257,0,0,0,,,,,,0
JB001847,D,1,36,18,1,2644,1,0,0,2026-03-23,1,Orientation,South Center,4,1
JB001848,D,1,22,14,1,2146,0,1,2555,,,,,,0
JB001849,D,0,39,18,1,2497,1,0,0,2026-03-23,1,Orientation,South Center,4,1
JB001849,D,0,39,18,1,2497,1,0,0,2026-04-17,2,Skills workshop,South Center,6,1
JB001850,D,1,31,11,1,2105,1,1,2310,2026-03-14,1,Orientation,South Center,4,1
JB001851,D,0,50,13,1,2919,1,0,0,2026-03-20,1,Orientation,South Center,4,1
JB001852,D,0,30,15,1,2188,1,0,0,2026-03-23,1,Orientation,South Center,4,1
JB001853,D,1,35,11,1,1863,0,1,2657,,,,,,0
JB001854,D,0,54,15,1,3251,1,0,0,2026-03-22,1,Orientation,South Center,4,1
JB001855,D,1,54,10,0,0,1,1,3389,2026-03-06,1,Orientation,South Center,4,1
JB001856,D,1,34,16,0,0,0,1,3475,,,,,,0
JB001857,D,0,26,16,0,0,0,0,0,,,,,,0
JB001858,D,0,34,18,1,2933,1,0,0,2026-03-20,1,Orientation,South Center,4,1
JB001858,D,0,34,18,1,2933,1,0,0,2026-04-26,2,Skills workshop,South Center,6,1
JB001859,D,1,37,14,1,2518,1,1,2842,2026-03-04,1,Orientation,South Center,4,1
JB001860,D,1,27,9,1,1493,1,0,0,2026-03-18,1,Orientation,South Center,4,1
JB001861,D,1,23,16,1,2602,1,1,3200,2026-03-05,1,Orientation,South Center,4,1
JB001861,D,1,23,16,1,2602,1,1,3200,2026-04-17,2,Skills workshop,South Center,6,1
JB001862,D,0,54,18,0,0,0,1,3451,,,,,,0
JB001863,D,1,32,9,0,0,0,1,1538,,,,,,0
JB001864,D,1,25,18,1,2512,1,1,3639,2026-03-20,1,Orientation,South Center,4,1
JB001865,D,1,22,14,0,0,0,1,2013,,,,,,0
JB001866,D,1,25,15,1,2076,1,1,3121,2026-03-09,1,Orientation,South Center,4,1
JB001866,D,1,25,15,1,2076,1,1,3121,2026-04-14,2,Skills workshop,South Center,6,1
JB001867,D,0,28,15,1,1859,0,0,0,,,,,,0
JB001868,D,1,25,9,0,0,1,0,0,2026-03-07,1,Orientation,South Center,4,1
JB001869,D,1,51,12,0,0,1,0,0,2026-03-10,1,Orientation,South Center,4,1
JB001869,D,1,51,12,0,0,1,0,0,2026-04-12,2,Skills workshop,South Center,6,1
JB001870,D,1,40,9,0,0,1,1,2846,2026-03-20,1,Orientation,South Center,4,1
JB001871,D,1,44,17,1,2808,0,1,3369,,,,,,0
JB001872,D,0,19,11,1,1349,1,1,2004,2026-03-07,1,Orientation,South Center,4,1
JB001873,D,1,52,10,0,0,1,1,2786,2026-03-07,1,Orientation,South Center,4,1
JB001873,D,1,52,10,0,0,1,1,2786,2026-04-14,2,Skills workshop,South Center,6,1
JB001874,D,0,41,13,0,0,0,1,3057,,,,,,0
JB001875,D,1,51,12,1,2473,1,1,3221,2026-03-12,1,Orientation,South Center,4,1
JB001876,D,1,52,16,1,2866,0,1,3393,,,,,,0
JB001877,D,1,42,11,0,0,0,0,0,,,,,,0
JB001878,D,0,42,10,0,0,0,1,2654,,,,,,0
JB001879,D,0,31,13,0,0,1,1,3288,2026-03-19,1,Orientation,South Center,4,1
JB001879,D,0,31,13,0,0,1,1,3288,2026-04-15,2,Skills workshop,South Center,6,1
JB001880,D,1,35,12,0,0,0,1,1968,,,,,,0
JB001881,D,1,47,11,0,0,1,1,2723,2026-03-13,1,Orientation,South Center,4,1
JB001882,D,0,35,17,0,0,0,1,3099,,,,,,0
JB001883,D,0,22,17,1,2381,0,0,0,,,,,,0
JB001884,D,0,34,13,1,2498,1,0,0,2026-03-11,1,Orientation,South Center,4,1
JB001884,D,0,34,13,1,2498,1,0,0,2026-04-26,2,Skills workshop,South Center,6,1
JB001885,D,0,53,10,0,0,1,1,2436,2026-03-23,1,Orientation,South Center,4,1
JB001885,D,0,53,10,0,0,1,1,2436,2026-04-05,2,Skills workshop,South Center,6,1
JB001886,D,0,42,14,1,2453,0,1,2756,,,,,,0
JB001887,D,0,47,15,0,0,0,1,2543,,,,,,0
JB001888,D,1,40,15,0,0,1,0,0,2026-03-03,1,Orientation,South Center,4,1
JB001889,D,0,40,11,0,0,1,1,2693,2026-03-16,1,Orientation,South Center,4,1
JB001890,D,0,43,10,1,1836,1,1,2694,2026-03-22,1,Orientation,South Center,4,1
JB001891,D,0,47,13,0,0,1,1,3478,2026-03-22,1,Orientation,South Center,4,1
JB001891,D,0,47,13,0,0,1,1,3478,2026-04-20,2,Skills workshop,South Center,6,1
JB001892,D,0,46,18,0,0,1,1,4058,2026-03-25,1,Orientation,South Center,4,1
JB001893,D,0,27,14,1,2303,0,1,2146,,,,,,0
JB001894,D,0,22,12,0,0,1,0,0,2026-03-20,1,Orientation,South Center,4,1
JB001895,D,0,39,15,0,0,0,1,3330,,,,,,0
JB001896,D,1,22,9,1,1558,1,1,1780,2026-03-03,1,Orientation,South Center,4,1
JB001897,D,1,55,18,0,0,1,1,3535,,,,,,0
JB001898,D,0,55,17,0,0,0,1,3858,,,,,,0
JB001899,D,0,49,14,0,0,0,0,0,,,,,,0
JB001900,D,1,35,15,0,0,0,1,2316,,,,,,0
JB001901,D,0,24,10,1,2175,1,0,0,2026-03-23,1,Orientation,South Center,4,1
JB001902,D,0,25,17,1,2043,1,1,3599,,,,,,0
JB001903,D,1,26,12,0,0,1,1,2420,2026-03-05,1,Orientation,South Center,4,1
JB001904,D,0,23,15,0,0,1,1,2643,2026-03-17,1,Orientation,South Center,4,1
JB001905,D,1,25,10,0,0,1,1,2533,2026-03-07,1,Orientation,South Center,4,1
JB001906,D,0,55,13,1,2123,0,1,2685,,,,,,0
JB001907,D,1,29,14,1,2075,1,0,0,2026-03-06,1,Orientation,South Center,4,1
JB001908,D,0,23,9,0,0,0,0,0,,,,,,0
JB001909,D,1,21,16,1,1960,1,1,3142,2026-03-23,1,Orientation,South Center,4,1
JB001910,D,0,31,11,0,0,0,1,2019,,,,,,0
JB001911,D,0,51,17,1,3315,0,0,0,,,,,,0
JB001912,D,1,47,12,1,2750,0,0,0,,,,,,0
JB001913,D,0,32,16,1,2754,1,1,3224,2026-03-09,1,Orientation,South Center,4,1
JB001914,D,1,32,11,1,1574,0,1,1847,,,,,,0
JB001915,D,1,27,18,1,2855,1,1,3338,2026-03-04,1,Orientation,South Center,4,1
JB001915,D,1,27,18,1,2855,1,1,3338,2026-04-26,2,Skills workshop,South Center,6,1
JB001916,D,0,22,9,1,1203,0,1,2256,,,,,,0
JB001917,D,1,38,16,0,0,1,1,3653,2026-03-18,1,Orientation,South Center,4,1
JB001918,D,0,20,18,0,0,1,1,2822,2026-03-05,1,Orientation,South Center,4,1
JB001918,D,0,20,18,0,0,1,1,2822,2026-04-07,2,Skills workshop,South Center,6,1
JB001919,D,1,53,15,0,0,0,0,0,,,,,,0
JB001920,D,1,24,16,1,1928,1,1,3488,2026-03-09,1,Orientation,South Center,4,1
JB001921,D,1,46,16,0,0,1,0,0,2026-03-19,1,Orientation,South Center,4,1
JB001922,D,1,50,14,1,2388,0,1,3275,,,,,,0
JB001923,D,1,42,11,0,0,1,1,2121,2026-03-20,1,Orientation,South Center,4,1
JB001924,D,1,37,11,0,0,1,1,2284,2026-03-12,1,Orientation,South Center,4,1
JB001925,D,1,42,13,1,1847,1,0,0,2026-03-17,1,Orientation,South Center,4,1
JB001926,D,0,42,13,0,0,0,1,2500,,,,,,0
JB001927,D,0,48,10,0,0,0,0,0,,,,,,0
JB001928,D,0,29,10,0,0,1,1,2424,2026-03-16,1,Orientation,South Center,4,1
JB001929,D,1,28,13,0,0,0,1,2067,,,,,,0
JB001930,D,1,25,15,1,2514,0,1,2965,,,,,,0
JB001931,D,1,54,13,0,0,0,1,2635,,,,,,0
JB001932,D,1,47,17,1,2687,0,1,3089,,,,,,0
JB001933,D,1,54,10,1,1966,0,1,2138,,,,,,0
JB001934,D,1,21,13,0,0,0,1,2496,,,,,,0
JB001935,D,1,23,18,0,0,0,0,0,,,,,,0
JB001936,D,0,51,15,1,3139,1,1,3786,2026-03-15,1,Orientation,South Center,4,1
JB001937,D,1,54,11,0,0,0,1,3193,,,,,,0
JB001938,D,1,19,14,0,0,0,1,1934,,,,,,0
JB001939,D,0,25,17,1,2742,1,1,3321,2026-03-18,1,Orientation,South Center,4,1
JB001940,D,0,34,10,0,0,1,1,1980,2026-03-22,1,Orientation,South Center,4,1
JB001941,D,1,19,12,1,2223,0,0,0,2026-03-25,1,Orientation,South Center,4,1
JB001942,D,1,33,10,1,1367,1,0,0,2026-03-04,1,Orientation,South Center,4,1
JB001942,D,1,33,10,1,1367,1,0,0,2026-04-12,2,Skills workshop,South Center,6,1
JB001943,D,0,19,14,0,0,0,0,0,,,,,,0
JB001944,D,0,31,17,0,0,1,1,3009,2026-03-12,1,Orientation,South Center,4,1
JB001945,D,0,25,16,1,2104,1,1,2762,2026-03-14,1,Orientation,South Center,4,1
JB001945,D,0,25,16,1,2104,1,1,2762,2026-04-03,2,Skills workshop,South Center,6,1
JB001946,D,1,24,18,0,0,1,1,2891,2026-03-14,1,Orientation,South Center,4,1
JB001947,D,0,44,17,1,3166,1,0,0,2026-03-22,1,Orientation,South Center,4,1
JB001948,D,0,20,18,0,0,1,1,3740,2026-03-18,1,Orientation,South Center,4,1
JB001949,D,0,24,15,1,2756,1,1,2669,2026-03-22,1,Orientation,South Center,4,1
JB001950,D,0,45,15,1,2610,1,1,3603,2026-03-22,1,Orientation,South Center,4,1
JB001951,D,1,20,16,0,0,1,1,3481,2026-03-16,1,Orientation,South Center,4,1
JB001952,D,1,50,16,1,2973,1,1,3198,,,,,,0
JB001953,D,0,43,9,1,1679,1,1,2091,2026-03-12,1,Orientation,South Center,4,1
JB001954,D,1,40,17,0,0,1,1,3680,2026-03-19,1,Orientation,South Center,4,1
JB001954,D,1,40,17,0,0,1,1,3680,2026-04-18,2,Skills workshop,South Center,6,1
JB001954,D,1,40,17,0,0,1,1,3680,2026-05-19,3,Job placement,South Center,6,1
JB001955,D,0,19,15,1,2238,0,0,0,,,,,,0
JB001956,D,1,23,9,1,1641,0,0,0,,,,,,0
JB001957,D,0,31,17,1,2708,1,1,3377,2026-03-11,1,Orientation,South Center,4,1
JB001957,D,0,31,17,1,2708,1,1,3377,2026-04-12,2,Skills workshop,South Center,6,1
JB001958,D,1,23,18,0,0,0,1,3286,,,,,,0
JB001959,D,1,51,13,0,0,1,1,3008,,,,,,0
JB001960,D,1,27,10,1,1702,0,1,2253,,,,,,0
JB001961,D,1,46,17,0,0,1,1,3636,2026-03-06,1,Orientation,South Center,4,1
JB001962,D,0,53,13,0,0,1,1,3205,2026-03-03,1,Orientation,South Center,4,1
JB001963,D,0,45,18,0,0,1,1,3475,2026-03-05,1,Orientation,South Center,4,1
JB001963,D,0,45,18,0,0,1,1,3475,2026-04-26,2,Skills workshop,South Center,6,1
JB001964,D,0,37,12,0,0,0,0,0,,,,,,0
JB001965,D,1,32,14,1,2035,0,1,2314,,,,,,0
JB001966,D,1,28,18,1,2571,0,0,0,,,,,,0
JB001967,D,1,34,10,0,0,0,1,2584,,,,,,0
JB001968,D,1,22,13,1,1933,0,1,2611,,,,,,0
JB001969,D,1,52,15,0,0,1,0,0,2026-03-18,1,Orientation,South Center,4,1
JB001970,D,0,21,12,1,1564,1,1,1797,2026-03-14,1,Orientation,South Center,4,1
JB001971,D,1,35,16,1,2271,1,0,0,2026-03-18,1,Orientation,South Center,4,1
JB001972,D,0,54,12,1,2022,0,0,0,,,,,,0
JB001973,D,1,43,9,1,1736,0,0,0,,,,,,0
JB001974,D,1,50,15,0,0,1,0,0,2026-03-07,1,Orientation,South Center,4,1
JB001974,D,1,50,15,0,0,1,0,0,2026-04-11,2,Skills workshop,South Center,6,1
JB001975,D,0,48,14,0,0,0,0,0,,,,,,0
JB001976,D,1,35,15,1,2231,1,1,2958,2026-03-03,1,Orientation,South Center,4,1
JB001977,D,1,51,11,0,0,1,0,0,2026-03-12,1,Orientation,South Center,4,1
JB001977,D,1,51,11,0,0,1,0,0,2026-04-22,2,Skills workshop,South Center,6,1
JB001978,D,1,55,18,1,3424,0,1,3202,,,,,,0
JB001979,D,0,41,15,1,2933,1,1,3070,2026-03-13,1,Orientation,South Center,4,1
JB001979,D,0,41,15,1,2933,1,1,3070,2026-04-06,2,Skills workshop,South Center,6,1
JB001980,D,1,34,10,1,1378,1,1,2617,,,,,,0
JB001981,D,1,53,11,1,2050,1,1,3441,2026-03-15,1,Orientation,South Center,4,1
JB001982,D,0,19,10,0,0,1,1,2348,2026-03-03,1,Orientation,South Center,4,1
JB001983,D,0,46,10,0,0,1,1,2199,2026-03-24,1,Orientation,South Center,4,1
JB001984,D,1,44,15,0,0,1,0,0,2026-03-14,1,Orientation,South Center,4,1
JB001985,D,0,55,9,0,0,1,1,2270,2026-03-23,1,Orientation,South Center,4,1
JB001986,D,0,28,17,1,2557,0,0,0,,,,,,0
JB001987,D,1,26,14,0,0,0,1,3115,,,,,,0
JB001988,D,0,30,10,0,0,0,1,1642,,,,,,0
JB001989,D,0,50,18,0,0,1,0,0,,,,,,0
JB001990,D,1,26,17,1,2530,1,1,3708,2026-03-18,1,Orientation,South Center,4,1
JB001990,D,1,26,17,1,2530,1,1,3708,2026-04-20,2,Skills workshop,South Center,6,1
JB001990,D,1,26,17,1,2530,1,1,3708,2026-05-05,3,Job placement,South Center,6,1
JB001991,D,1,36,17,1,2886,1,1,3818,2026-03-15,1,Orientation,South Center,4,1
JB001992,D,0,43,18,1,2681,0,0,0,,,,,,0
JB001993,D,0,48,13,0,0,1,1,2601,2026-03-14,1,Orientation,South Center,4,1
JB001993,D,0,48,13,0,0,1,1,2601,2026-04-24,2,Skills workshop,South Center,6,1
JB001994,D,1,31,10,1,1410,1,1,2036,2026-03-20,1,Orientation,South Center,4,1
JB001994,D,1,31,10,1,1410,1,1,2036,2026-04-19,2,Skills workshop,South Center,6,1
JB001995,D,0,51,12,0,0,1,1,2709,2026-03-15,1,Orientation,South Center,4,1
JB001996,D,1,45,15,0,0,1,0,0,2026-03-09,1,Orientation,South Center,4,1
JB001997,D,0,45,11,1,2542,0,1,3157,,,,,,0
JB001998,D,0,35,14,0,0,1,1,3321,2026-03-18,1,Orientation,South Center,4,1
JB001999,D,1,22,9,0,0,0,1,2333,,,,,,0
JB002000,D,1,20,13,1,1519,1,1,2530,2026-03-10,1,Orientation,South Center,4,1
JB002000,D,1,20,13,1,1519,1,1,2530,2026-04-05,2,Skills workshop,South Center,6,1
JB002001,D,1,20,15,1,2089,1,1,2660,2026-03-26,1,Orientation,South Center,4,1
JB002002,D,0,22,18,0,0,0,0,0,,,,,,0
JB002003,D,1,44,15,0,0,1,0,0,2026-03-06,1,Orientation,South Center,4,1
JB002004,D,1,21,13,0,0,0,1,2679,,,,,,0
JB002005,D,1,42,9,1,1813,1,0,0,2026-03-25,1,Orientation,South Center,4,1
JB002006,D,1,24,11,0,0,1,1,2555,2026-03-08,1,Orientation,South Center,4,1
JB002006,D,1,24,11,0,0,1,1,2555,2026-04-10,2,Skills workshop,South Center,6,1
JB002007,D,1,52,16,0,0,1,1,3464,2026-03-07,1,Orientation,South Center,4,1
JB002008,D,1,47,9,0,0,1,1,2138,,,,,,0
JB002009,D,0,54,17,1,2496,0,0,0,,,,,,0
JB002010,D,0,29,10,0,0,1,0,0,2026-03-03,1,Orientation,South Center,4,1
JB002011,D,1,47,14,1,2907,0,0,0,,,,,,0
JB002012,D,1,19,18,1,2894,1,1,2651,2026-03-12,1,Orientation,South Center,4,1
JB002012,D,1,19,18,1,2894,1,1,2651,2026-04-06,2,Skills workshop,South Center,6,1
JB002013,D,1,21,18,1,2844,1,1,2990,2026-03-23,1,Orientation,South Center,4,1
JB002014,D,1,53,12,0,0,0,0,0,,,,,,0
JB002015,D,0,20,12,0,0,1,1,2455,2026-03-09,1,Orientation,South Center,4,1
JB002016,D,0,48,17,0,0,0,1,3164,,,,,,0
JB002017,D,0,52,13,1,2535,0,1,2697,,,,,,0
JB002018,D,0,39,15,0,0,0,0,0,,,,,,0
JB002019,D,1,35,13,1,2025,0,0,0,,,,,,0
JB002020,D,0,31,12,1,1882,0,0,0,,,,,,0
JB002021,D,1,53,18,0,0,0,1,3147,,,,,,0
JB002022,D,1,42,9,1,2346,0,0,0,,,,,,0
JB002023,D,0,40,12,1,2058,1,1,2716,2026-03-15,1,Orientation,South Center,4,1
JB002024,D,1,35,15,0,0,0,0,0,,,,,,0
JB002025,D,1,28,13,1,1811,1,0,0,2026-03-17,1,Orientation,South Center,4,1
JB002026,D,0,36,11,1,2170,0,0,0,,,,,,0
JB002027,D,0,53,18,0,0,0,1,4083,2026-03-25,1,Orientation,South Center,4,1
JB002028,D,1,48,10,1,1606,1,1,3199,2026-03-03,1,Orientation,South Center,4,1
JB002029,D,0,53,11,0,0,1,0,0,2026-03-03,1,Orientation,South Center,4,1
JB002029,D,0,53,11,0,0,1,0,0,2026-04-20,2,Skills workshop,South Center,6,1
JB002029,D,0,53,11,0,0,1,0,0,2026-05-06,3,Job placement,South Center,6,1
JB002030,D,0,42,12,1,2032,1,1,2744,2026-03-17,1,Orientation,South Center,4,1
JB002031,D,1,34,10,0,0,1,0,0,2026-03-15,1,Orientation,South Center,4,1
JB002031,D,1,34,10,0,0,1,0,0,2026-04-12,2,Skills workshop,South Center,6,1
JB002032,D,0,25,11,1,2294,0,0,0,,,,,,0
JB002033,D,0,29,18,1,3075,0,1,2989,,,,,,0
JB002034,D,0,42,10,1,1693,0,1,2146,,,,,,0
JB002035,D,1,35,12,0,0,0,1,3084,,,,,,0
JB002036,D,0,31,11,0,0,1,0,0,2026-03-12,1,Orientation,South Center,4,1
JB002037,D,0,34,14,0,0,0,1,2886,,,,,,0
JB002038,D,0,37,13,0,0,0,0,0,,,,,,0
JB002039,D,0,34,16,1,2539,1,0,0,2026-03-23,1,Orientation,South Center,4,1
JB002040,D,1,34,17,1,2973,1,1,3343,2026-03-04,1,Orientation,South Center,4,1
JB002041,D,1,49,14,0,0,0,1,2982,,,,,,0
JB002042,D,0,31,15,0,0,1,1,2848,2026-03-11,1,Orientation,South Center,4,1
JB002043,D,1,37,12,0,0,0,0,0,,,,,,0
JB002044,D,1,50,16,1,3286,0,0,0,,,,,,0
JB002045,D,1,19,11,0,0,0,1,2456,,,,,,0
JB002046,D,0,47,9,1,2449,1,1,2352,,,,,,0
JB002047,D,0,54,18,1,3374,0,1,4057,,,,,,0
JB002048,D,1,21,18,0,0,0,0,0,,,,,,0
JB002049,D,1,28,17,1,2802,1,1,2769,2026-03-24,1,Orientation,South Center,4,1
JB002049,D,1,28,17,1,2802,1,1,2769,2026-04-21,2,Skills workshop,South Center,6,1
JB002050,D,0,30,11,0,0,0,0,0,,,,,,0
JB002051,D,0,48,15,0,0,0,1,2834,,,,,,0
JB002052,D,0,50,16,1,2964,0,1,2918,,,,,,0
JB002053,D,0,54,13,1,2048,1,0,0,2026-03-05,1,Orientation,South Center,4,1
JB002054,D,0,52,12,0,0,1,1,3355,2026-03-13,1,Orientation,South Center,4,1
JB002055,D,1,30,9,1,1301,1,1,1711,,,,,,0
JB002056,D,1,47,9,0,0,0,1,2645,,,,,,0
JB002057,D,0,31,11,0,0,0,0,0,,,,,,0
JB002058,D,0,45,15,1,2981,1,1,3753,2026-03-26,1,Orientation,South Center,4,1
JB002058,D,0,45,15,1,2981,1,1,3753,2026-04-09,2,Skills workshop,South Center,6,1
JB002059,D,0,22,18,1,2461,0,1,3398,,,,,,0
JB002060,D,0,31,11,0,0,1,1,2875,2026-03-08,1,Orientation,South Center,4,1
JB002061,D,1,32,12,1,2078,1,0,0,2026-03-17,1,Orientation,South Center,4,1
JB002062,D,0,36,12,0,0,1,1,2575,2026-03-24,1,Orientation,South Center,4,1
JB002063,D,0,55,15,0,0,1,0,0,2026-03-16,1,Orientation,South Center,4,1
JB002064,D,0,53,12,1,1949,0,0,0,,,,,,0
JB002065,D,0,35,13,1,1970,0,1,2372,,,,,,0
JB002066,D,1,34,10,0,0,0,0,0,2026-03-04,1,Orientation,South Center,4,1
JB002067,D,1,43,15,1,2468,1,1,2690,2026-03-03,1,Orientation,South Center,4,1
JB002068,D,1,33,18,1,2308,1,1,3221,2026-03-19,1,Orientation,South Center,4,1
JB002069,D,1,24,17,1,2458,1,1,2640,2026-03-06,1,Orientation,South Center,4,1
JB002070,D,1,36,12,1,2326,1,1,2184,2026-03-26,1,Orientation,South Center,4,1
JB002071,D,1,36,16,1,2210,0,0,0,,,,,,0
JB002072,D,0,39,14,0,0,1,1,3593,,,,,,0
JB002073,D,0,50,11,0,0,0,1,2337,,,,,,0
JB002074,D,1,30,17,1,2178,1,1,3005,2026-03-10,1,Orientation,South Center,4,1
JB002075,D,0,48,15,1,2558,1,1,3041,2026-03-08,1,Orientation,South Center,4,1
JB002076,D,0,25,14,0,0,1,1,3244,2026-03-13,1,Orientation,South Center,4,1
JB002077,D,0,20,11,1,2099,1,1,2198,,,,,,0
JB002078,D,1,20,11,0,0,1,1,2406,2026-03-08,1,Orientation,South Center,4,1
JB002079,D,0,53,15,1,3120,1,0,0,2026-03-22,1,Orientation,South Center,4,1
JB002079,D,0,53,15,1,3120,1,0,0,2026-04-04,2,Skills workshop,South Center,6,1
JB002080,D,1,53,17,1,2762,1,0,0,2026-03-22,1,Orientation,South Center,4,1
JB002080,D,1,53,17,1,2762,1,0,0,2026-04-25,2,Skills workshop,South Center,6,1
JB002080,D,1,53,17,1,2762,1,0,0,2026-05-26,3,Job placement,South Center,6,1
JB002081,D,1,36,15,1,1994,0,1,3311,,,,,,0
JB002082,D,0,43,11,0,0,0,1,2325,,,,,,0
JB002083,D,0,48,17,0,0,0,1,3660,,,,,,0
JB002084,D,1,40,14,1,2283,0,1,3355,,,,,,0
JB002085,D,1,29,15,1,2734,0,1,3035,,,,,,0
JB002086,D,0,34,9,1,2063,1,1,2732,2026-03-12,1,Orientation,South Center,4,1
JB002087,D,0,23,9,1,1429,1,0,0,2026-03-04,1,Orientation,South Center,4,1
JB002087,D,0,23,9,1,1429,1,0,0,2026-04-18,2,Skills workshop,South Center,6,1
JB002088,D,0,45,14,0,0,1,1,3448,2026-03-20,1,Orientation,South Center,4,1
JB002088,D,0,45,14,0,0,1,1,3448,2026-04-24,2,Skills workshop,South Center,6,1
JB002089,D,1,28,16,0,0,0,0,0,,,,,,0
JB002090,D,1,43,18,1,3212,0,1,3167,,,,,,0
JB002091,D,1,23,10,1,1407,0,1,1803,,,,,,0
JB002092,D,0,19,10,0,0,1,1,1837,2026-03-14,1,Orientation,South Center,4,1
JB002093,D,0,42,12,0,0,0,0,0,,,,,,0
JB002094,D,0,35,11,1,2367,1,1,1996,2026-03-21,1,Orientation,South Center,4,1
JB002095,D,1,48,17,1,2405,0,1,2968,,,,,,0
JB002096,D,0,21,14,1,2503,0,1,2297,,,,,,0
JB002097,D,1,23,15,1,2201,0,0,0,,,,,,0
JB002098,D,1,51,14,1,2699,0,0,0,,,,,,0
JB002099,D,0,34,12,0,0,1,1,2925,2026-03-08,1,Orientation,South Center,4,1
JB002100,D,1,27,11,0,0,1,1,2905,2026-03-21,1,Orientation,South Center,4,1
JB002100,D,1,27,11,0,0,1,1,2905,2026-04-06,2,Skills workshop,South Center,6,1
JB002101,D,0,44,16,1,2796,1,1,3359,2026-03-06,1,Orientation,South Center,4,1
JB002101,D,0,44,16,1,2796,1,1,3359,2026-04-24,2,Skills workshop,South Center,6,1
JB002102,D,0,29,12,0,0,1,0,0,2026-03-07,1,Orientation,South Center,4,1
JB002102,D,0,29,12,0,0,1,0,0,2026-04-24,2,Skills workshop,South Center,6,1
JB002102,D,0,29,12,0,0,1,0,0,2026-05-16,3,Job placement,South Center,6,1
JB002103,D,1,40,17,1,2688,1,1,3130,,,,,,0
JB002104,D,1,42,14,0,0,0,1,2322,,,,,,0
JB002105,D,1,32,17,1,2753,0,1,2764,,,,,,0
JB002106,D,0,36,10,1,2016,1,1,2392,2026-03-16,1,Orientation,South Center,4,1
